file name, pose_Rx, pose_Ry, pose_Rz, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, gaze_angle_x, gaze_angle_y,sub,trial,sweep,label,frame
cropped_image_Sub09_Trial01_Sweep32_Label0_01.jpg,0.065,-0.087,0.153,0.04,0.0,0.3,0.08,0.0,0.0,0.0,0.03,0.0,0.42,0.04,0.21,0.0,0.23,0.07,0.26,0.0,0.04,0.218,9,1,32,0,1
cropped_image_Sub09_Trial01_Sweep32_Label0_05.jpg,0.071,-0.093,0.15,0.0,0.02,0.1,0.22,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.16,0.05,0.26,0.1,0.21,0.0,0.047,0.224,9,1,32,0,5
cropped_image_Sub09_Trial01_Sweep32_Label0_08.jpg,0.073,-0.066,0.149,0.0,0.0,0.27,0.05,0.0,0.0,0.0,0.0,0.0,0.46,0.13,0.16,0.0,0.27,0.0,0.19,0.0,0.018,0.218,9,1,32,0,8
cropped_image_Sub09_Trial01_Sweep32_Label0_12.jpg,0.069,-0.074,0.144,0.0,0.03,0.09,0.15,0.0,0.0,0.0,0.0,0.02,0.65,0.0,0.12,0.04,0.3,0.05,0.15,0.0,0.03,0.221,9,1,32,0,12
cropped_image_Sub09_Trial01_Sweep32_Label0_15.jpg,0.071,-0.081,0.149,0.0,0.01,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.18,0.19,0.3,0.04,0.16,0.0,0.036,0.224,9,1,32,0,15
cropped_image_Sub09_Trial01_Sweep32_Label0_19.jpg,0.083,-0.072,0.152,0.0,0.0,0.04,0.18,0.0,0.0,0.0,0.05,0.0,0.91,0.0,0.13,0.05,0.23,0.11,0.18,0.0,0.027,0.228,9,1,32,0,19
cropped_image_Sub09_Trial01_Sweep32_Label0_22.jpg,0.078,-0.068,0.149,0.02,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.05,0.08,0.24,0.18,0.17,0.0,0.022,0.22,9,1,32,0,22
cropped_image_Sub09_Trial01_Sweep32_Label2_01.jpg,0.081,-0.072,0.15,0.02,0.0,0.08,0.13,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.01,0.01,0.15,0.13,0.15,0.0,0.028,0.232,9,1,32,2,1
cropped_image_Sub09_Trial01_Sweep32_Label2_05.jpg,0.085,-0.066,0.15,0.2,0.31,0.19,0.1,0.0,0.0,0.0,0.01,0.0,0.7,0.07,0.13,0.02,0.07,0.21,0.2,0.0,0.022,0.235,9,1,32,2,5
cropped_image_Sub09_Trial01_Sweep32_Label2_08.jpg,0.086,-0.084,0.151,0.0,0.0,0.02,0.11,0.0,0.0,0.0,0.0,0.02,0.73,0.0,0.13,0.0,0.03,0.12,0.15,0.0,0.041,0.239,9,1,32,2,8
cropped_image_Sub09_Trial01_Sweep32_Label2_12.jpg,0.088,-0.072,0.155,0.0,0.0,0.22,0.02,0.0,0.0,0.0,0.0,0.0,0.62,0.01,0.25,0.0,0.07,0.25,0.15,0.04,0.028,0.238,9,1,32,2,12
cropped_image_Sub09_Trial01_Sweep32_Label2_15.jpg,0.086,-0.08,0.16,0.0,0.01,0.0,0.13,0.0,0.0,0.0,0.0,0.01,0.68,0.0,0.21,0.05,0.1,0.19,0.14,0.12,0.033,0.239,9,1,32,2,15
cropped_image_Sub09_Trial01_Sweep32_Label2_19.jpg,0.108,-0.076,0.168,0.17,0.13,0.14,0.01,0.0,0.0,0.0,0.0,0.0,0.92,0.3,0.74,0.28,0.21,0.0,0.24,0.31,0.03,0.266,9,1,32,2,19
cropped_image_Sub09_Trial01_Sweep32_Label2_22.jpg,0.117,-0.083,0.167,0.03,0.16,0.12,0.0,0.0,0.0,0.0,0.09,0.0,1.1,0.25,0.87,0.29,0.14,0.0,0.42,0.19,0.038,0.276,9,1,32,2,22
cropped_image_Sub09_Trial01_Sweep33_Label0_01.jpg,0.077,-0.074,0.135,0.04,0.1,0.32,0.02,0.0,0.0,0.0,0.0,0.0,0.79,0.15,0.28,0.16,0.07,0.13,0.09,0.17,0.039,0.227,9,1,33,0,1
cropped_image_Sub09_Trial01_Sweep33_Label0_04.jpg,0.082,-0.074,0.131,0.17,0.02,0.38,0.03,0.0,0.0,0.0,0.0,0.0,0.38,0.03,0.15,0.0,0.0,0.04,0.17,0.0,0.043,0.234,9,1,33,0,4
cropped_image_Sub09_Trial01_Sweep33_Label0_07.jpg,0.075,-0.072,0.128,0.0,0.06,0.54,0.13,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.08,0.0,0.0,0.02,0.05,0.0,0.042,0.226,9,1,33,0,7
cropped_image_Sub09_Trial01_Sweep33_Label0_10.jpg,0.075,-0.068,0.13,0.16,0.21,0.49,0.07,0.0,0.0,0.0,0.03,0.0,0.62,0.02,0.06,0.04,0.0,0.26,0.08,0.0,0.035,0.227,9,1,33,0,10
cropped_image_Sub09_Trial01_Sweep33_Label0_14.jpg,0.079,-0.069,0.132,0.01,0.04,0.35,0.15,0.0,0.0,0.0,0.0,0.0,0.47,0.09,0.16,0.03,0.0,0.04,0.26,0.0,0.036,0.23,9,1,33,0,14
cropped_image_Sub09_Trial01_Sweep33_Label0_17.jpg,0.083,-0.076,0.133,0.03,0.04,0.46,0.07,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.05,0.03,0.0,0.07,0.26,0.0,0.043,0.236,9,1,33,0,17
cropped_image_Sub09_Trial01_Sweep33_Label0_20.jpg,0.074,-0.071,0.132,0.16,0.0,0.49,0.11,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.01,0.0,0.0,0.07,0.14,0.0,0.038,0.227,9,1,33,0,20
cropped_image_Sub09_Trial01_Sweep33_Label2_01.jpg,0.064,-0.062,0.134,0.13,0.02,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.08,0.0,0.0,0.0,0.09,0.0,0.026,0.21,9,1,33,2,1
cropped_image_Sub09_Trial01_Sweep33_Label2_04.jpg,0.066,-0.073,0.135,0.0,0.08,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.06,0.11,0.06,0.03,0.06,0.22,0.0,0.038,0.212,9,1,33,2,4
cropped_image_Sub09_Trial01_Sweep33_Label2_07.jpg,0.069,-0.069,0.135,0.09,0.07,0.73,0.05,0.0,0.0,0.0,0.0,0.0,0.42,0.02,0.27,0.0,0.04,0.02,0.38,0.0,0.036,0.215,9,1,33,2,7
cropped_image_Sub09_Trial01_Sweep33_Label2_10.jpg,0.069,-0.062,0.135,0.07,0.08,0.37,0.03,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.11,0.0,0.0,0.15,0.29,0.0,0.028,0.218,9,1,33,2,10
cropped_image_Sub09_Trial01_Sweep33_Label2_14.jpg,0.072,-0.074,0.139,0.07,0.07,0.4,0.05,0.0,0.0,0.0,0.0,0.0,0.5,0.04,0.07,0.0,0.0,0.05,0.09,0.0,0.039,0.22,9,1,33,2,14
cropped_image_Sub09_Trial01_Sweep33_Label2_17.jpg,0.088,-0.093,0.147,0.14,0.03,0.33,0.07,0.0,0.0,0.0,0.0,0.0,0.53,0.06,0.07,0.0,0.0,0.08,0.22,0.0,0.056,0.238,9,1,33,2,17
cropped_image_Sub09_Trial01_Sweep33_Label2_20.jpg,0.08,-0.086,0.145,0.02,0.07,0.4,0.07,0.0,0.0,0.0,0.0,0.0,0.55,0.05,0.21,0.0,0.0,0.0,0.29,0.0,0.051,0.227,9,1,33,2,20
cropped_image_Sub09_Trial01_Sweep34_Label0_01.jpg,0.072,-0.082,0.137,0.06,0.08,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.2,0.07,0.0,0.07,0.13,0.0,0.043,0.231,9,1,34,0,1
cropped_image_Sub09_Trial01_Sweep34_Label0_05.jpg,0.074,-0.079,0.138,0.17,0.11,0.46,0.17,0.0,0.0,0.0,0.0,0.0,0.48,0.03,0.19,0.05,0.0,0.0,0.05,0.01,0.041,0.233,9,1,34,0,5
cropped_image_Sub09_Trial01_Sweep34_Label0_08.jpg,0.054,-0.079,0.135,0.08,0.02,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.13,0.0,0.04,0.03,0.04,0.0,0.041,0.213,9,1,34,0,8
cropped_image_Sub09_Trial01_Sweep34_Label0_12.jpg,0.051,-0.073,0.137,0.03,0.07,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.07,0.01,0.04,0.0,0.1,0.07,0.02,0.035,0.212,9,1,34,0,12
cropped_image_Sub09_Trial01_Sweep34_Label0_16.jpg,0.057,-0.066,0.138,0.06,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.11,0.0,0.0,0.03,0.1,0.0,0.028,0.214,9,1,34,0,16
cropped_image_Sub09_Trial01_Sweep34_Label0_20.jpg,0.065,-0.075,0.137,0.19,0.01,0.45,0.1,0.0,0.0,0.0,0.0,0.0,0.44,0.05,0.17,0.02,0.0,0.07,0.26,0.0,0.037,0.22,9,1,34,0,20
cropped_image_Sub09_Trial01_Sweep34_Label0_23.jpg,0.072,-0.083,0.135,0.19,0.06,0.36,0.18,0.0,0.0,0.0,0.0,0.0,0.36,0.03,0.01,0.0,0.0,0.06,0.07,0.0,0.047,0.226,9,1,34,0,23
cropped_image_Sub09_Trial01_Sweep34_Label4_01.jpg,0.07,-0.082,0.136,0.16,0.15,0.36,0.0,0.0,0.0,0.0,0.01,0.0,0.39,0.05,0.21,0.0,0.0,0.14,0.01,0.0,0.046,0.225,9,1,34,4,1
cropped_image_Sub09_Trial01_Sweep34_Label4_05.jpg,0.054,-0.079,0.137,0.09,0.12,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.13,0.07,0.0,0.0,0.12,0.0,0.043,0.214,9,1,34,4,5
cropped_image_Sub09_Trial01_Sweep34_Label4_08.jpg,0.052,-0.078,0.14,0.0,0.05,0.36,0.03,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.06,0.03,0.01,0.07,0.01,0.06,0.039,0.211,9,1,34,4,8
cropped_image_Sub09_Trial01_Sweep34_Label4_12.jpg,0.053,-0.067,0.143,0.02,0.0,0.45,0.15,0.0,0.0,0.0,0.0,0.0,0.46,0.05,0.09,0.0,0.0,0.12,0.12,0.0,0.028,0.21,9,1,34,4,12
cropped_image_Sub09_Trial01_Sweep34_Label4_16.jpg,0.05,-0.07,0.148,0.0,0.0,0.32,0.08,0.0,0.0,0.0,0.0,0.0,0.34,0.01,0.08,0.0,0.0,0.18,0.32,0.0,0.027,0.211,9,1,34,4,16
cropped_image_Sub09_Trial01_Sweep34_Label4_20.jpg,0.065,-0.08,0.15,0.05,0.0,0.29,0.14,0.0,0.0,0.0,0.0,0.0,0.32,0.02,0.03,0.0,0.0,0.07,0.01,0.0,0.039,0.223,9,1,34,4,20
cropped_image_Sub09_Trial01_Sweep34_Label4_23.jpg,0.064,-0.083,0.15,0.08,0.05,0.42,0.03,0.0,0.0,0.0,0.0,0.0,0.36,0.05,0.06,0.0,0.0,0.09,0.22,0.0,0.042,0.224,9,1,34,4,23
cropped_image_Sub09_Trial01_Sweep35_Label0_01.jpg,0.044,-0.042,0.117,0.2,0.19,0.75,0.17,0.0,0.0,0.0,0.0,0.0,0.18,0.12,0.28,0.01,0.0,0.04,0.03,0.6,0.018,0.203,9,1,35,0,1
cropped_image_Sub09_Trial01_Sweep35_Label0_05.jpg,0.032,-0.035,0.111,0.0,0.0,0.85,0.25,0.0,0.0,0.0,0.0,0.0,0.38,0.03,0.41,0.21,0.0,0.0,0.04,0.07,0.014,0.197,9,1,35,0,5
cropped_image_Sub09_Trial01_Sweep35_Label0_08.jpg,0.04,-0.016,0.112,0.03,0.0,0.88,0.27,0.0,0.0,0.0,0.01,0.0,0.93,0.09,0.89,0.54,0.08,0.0,0.06,0.17,-0.007,0.192,9,1,35,0,8
cropped_image_Sub09_Trial01_Sweep35_Label0_12.jpg,0.037,-0.028,0.116,0.02,0.0,0.73,0.22,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.52,0.62,0.18,0.0,0.07,0.18,0.005,0.196,9,1,35,0,12
cropped_image_Sub09_Trial01_Sweep35_Label0_16.jpg,0.045,-0.034,0.119,0.0,0.04,0.95,0.33,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.33,0.17,0.01,0.0,0.32,0.22,0.009,0.207,9,1,35,0,16
cropped_image_Sub09_Trial01_Sweep35_Label0_20.jpg,0.077,-0.062,0.111,0.26,0.03,0.49,0.16,0.0,0.0,0.0,0.0,0.03,0.64,0.11,0.08,0.07,0.0,0.26,0.0,1.02,0.038,0.239,9,1,35,0,20
cropped_image_Sub09_Trial01_Sweep35_Label0_23.jpg,0.08,-0.043,0.101,0.59,0.21,0.23,0.11,0.0,0.0,0.0,0.08,0.02,0.66,0.1,0.0,0.05,0.0,0.6,0.0,1.7,0.025,0.271,9,1,35,0,23
cropped_image_Sub09_Trial01_Sweep35_Label3_01.jpg,0.069,-0.065,0.12,0.07,0.18,0.39,0.04,0.0,0.0,0.0,0.0,0.0,0.67,0.08,0.14,0.1,0.0,0.09,0.05,0.17,0.034,0.224,9,1,35,3,1
cropped_image_Sub09_Trial01_Sweep35_Label3_05.jpg,0.084,-0.072,0.121,0.06,0.0,0.42,0.09,0.0,0.0,0.0,0.0,0.0,0.58,0.04,0.05,0.04,0.0,0.08,0.21,0.01,0.043,0.237,9,1,35,3,5
cropped_image_Sub09_Trial01_Sweep35_Label3_08.jpg,0.065,-0.068,0.129,0.0,0.01,0.51,0.06,0.0,0.0,0.0,0.0,0.0,0.41,0.05,0.15,0.06,0.0,0.08,0.08,0.05,0.032,0.22,9,1,35,3,8
cropped_image_Sub09_Trial01_Sweep35_Label3_12.jpg,0.062,-0.059,0.134,0.04,0.03,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.15,0.0,0.0,0.05,0.1,0.0,0.023,0.215,9,1,35,3,12
cropped_image_Sub09_Trial01_Sweep35_Label3_16.jpg,0.059,-0.073,0.139,0.0,0.15,0.4,0.09,0.0,0.0,0.0,0.0,0.0,0.22,0.23,0.13,0.08,0.0,0.02,0.11,0.0,0.036,0.213,9,1,35,3,16
cropped_image_Sub09_Trial01_Sweep35_Label3_20.jpg,0.051,-0.066,0.138,0.04,0.05,0.32,0.1,0.0,0.0,0.0,0.0,0.0,0.59,0.07,0.12,0.03,0.0,0.17,0.25,0.0,0.026,0.206,9,1,35,3,20
cropped_image_Sub09_Trial01_Sweep35_Label3_23.jpg,0.067,-0.069,0.136,0.05,0.0,0.43,0.17,0.0,0.0,0.0,0.0,0.0,0.54,0.1,0.12,0.03,0.0,0.04,0.06,0.0,0.034,0.222,9,1,35,3,23
cropped_image_Sub09_Trial01_Sweep36_Label0_01.jpg,0.072,-0.092,0.114,0.07,0.07,0.33,0.04,0.0,0.0,0.0,0.01,0.0,0.76,0.11,0.25,0.35,0.03,0.02,0.16,0.0,0.056,0.228,9,1,36,0,1
cropped_image_Sub09_Trial01_Sweep36_Label0_05.jpg,0.061,-0.082,0.109,0.09,0.03,0.34,0.16,0.0,0.0,0.0,0.0,0.0,0.58,0.01,0.14,0.0,0.0,0.08,0.21,0.0,0.046,0.222,9,1,36,0,5
cropped_image_Sub09_Trial01_Sweep36_Label0_09.jpg,0.061,-0.088,0.108,0.03,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.13,0.1,0.1,0.01,0.16,0.18,0.0,0.052,0.22,9,1,36,0,9
cropped_image_Sub09_Trial01_Sweep36_Label0_13.jpg,0.056,-0.075,0.113,0.16,0.05,0.35,0.05,0.0,0.0,0.0,0.0,0.0,0.39,0.04,0.09,0.0,0.02,0.1,0.0,0.0,0.038,0.218,9,1,36,0,13
cropped_image_Sub09_Trial01_Sweep36_Label0_16.jpg,0.064,-0.077,0.111,0.08,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.17,0.1,0.09,0.0,0.19,0.2,0.0,0.042,0.222,9,1,36,0,16
cropped_image_Sub09_Trial01_Sweep36_Label0_20.jpg,0.066,-0.083,0.113,0.16,0.26,0.25,0.01,0.0,0.0,0.0,0.0,0.0,0.44,0.13,0.21,0.0,0.04,0.09,0.09,0.0,0.045,0.225,9,1,36,0,20
cropped_image_Sub09_Trial01_Sweep36_Label0_24.jpg,0.071,-0.076,0.11,0.0,0.06,0.22,0.12,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.02,0.07,0.0,0.13,0.09,0.0,0.04,0.228,9,1,36,0,24
cropped_image_Sub09_Trial01_Sweep36_Label1_01.jpg,0.066,-0.074,0.11,0.02,0.0,0.29,0.06,0.0,0.0,0.0,0.0,0.0,0.59,0.06,0.16,0.06,0.05,0.21,0.13,0.0,0.037,0.227,9,1,36,1,1
cropped_image_Sub09_Trial01_Sweep36_Label1_05.jpg,0.075,-0.073,0.107,0.03,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.07,0.21,0.06,0.31,0.04,0.15,0.0,0.037,0.235,9,1,36,1,5
cropped_image_Sub09_Trial01_Sweep36_Label1_09.jpg,0.077,-0.07,0.101,0.24,0.03,0.33,0.06,0.0,0.0,0.0,0.0,0.0,0.84,0.05,0.09,0.01,0.07,0.0,0.06,0.0,0.038,0.234,9,1,36,1,9
cropped_image_Sub09_Trial01_Sweep36_Label1_13.jpg,0.066,-0.071,0.104,0.08,0.0,0.22,0.04,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.02,0.0,0.03,0.14,0.1,0.05,0.037,0.223,9,1,36,1,13
cropped_image_Sub09_Trial01_Sweep36_Label1_16.jpg,0.06,-0.072,0.106,0.08,0.01,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.64,0.08,0.05,0.0,0.03,0.05,0.13,0.01,0.039,0.218,9,1,36,1,16
cropped_image_Sub09_Trial01_Sweep36_Label1_20.jpg,0.062,-0.073,0.114,0.14,0.17,0.28,0.09,0.0,0.0,0.0,0.0,0.0,0.48,0.05,0.07,0.07,0.0,0.01,0.14,0.0,0.036,0.219,9,1,36,1,20
cropped_image_Sub09_Trial01_Sweep36_Label1_24.jpg,0.071,-0.088,0.112,0.08,0.11,0.33,0.12,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.06,0.0,0.04,0.2,0.4,0.0,0.053,0.231,9,1,36,1,24
cropped_image_Sub09_Trial01_Sweep37_Label0_01.jpg,0.052,-0.076,0.115,0.12,0.0,0.18,0.03,0.0,0.0,0.0,0.0,0.0,0.38,0.14,0.1,0.0,0.02,0.0,0.07,0.02,0.035,0.207,9,1,37,0,1
cropped_image_Sub09_Trial01_Sweep37_Label0_05.jpg,0.072,-0.095,0.113,0.16,0.13,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.08,0.0,0.01,0.0,0.15,0.0,0.058,0.231,9,1,37,0,5
cropped_image_Sub09_Trial01_Sweep37_Label0_09.jpg,0.081,-0.105,0.112,0.04,0.02,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.03,0.0,0.0,0.0,0.0,0.32,0.0,0.069,0.239,9,1,37,0,9
cropped_image_Sub09_Trial01_Sweep37_Label0_13.jpg,0.069,-0.091,0.113,0.28,0.16,0.24,0.06,0.0,0.0,0.0,0.0,0.0,0.43,0.16,0.06,0.0,0.01,0.08,0.24,0.0,0.052,0.226,9,1,37,0,13
cropped_image_Sub09_Trial01_Sweep37_Label0_18.jpg,0.075,-0.109,0.114,0.2,0.08,0.19,0.07,0.0,0.0,0.0,0.0,0.0,0.22,0.08,0.16,0.0,0.0,0.03,0.1,0.0,0.073,0.234,9,1,37,0,18
cropped_image_Sub09_Trial01_Sweep37_Label0_22.jpg,0.06,-0.096,0.113,0.11,0.0,0.3,0.09,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.15,0.0,0.02,0.06,0.25,0.0,0.058,0.219,9,1,37,0,22
cropped_image_Sub09_Trial01_Sweep37_Label0_26.jpg,0.082,-0.093,0.106,0.06,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.19,0.01,0.02,0.0,0.03,0.18,0.0,0.059,0.237,9,1,37,0,26
cropped_image_Sub09_Trial01_Sweep37_Label4_01.jpg,0.066,-0.101,0.115,0.07,0.04,0.22,0.06,0.0,0.0,0.0,0.0,0.0,0.15,0.06,0.12,0.0,0.0,0.04,0.23,0.0,0.062,0.223,9,1,37,4,1
cropped_image_Sub09_Trial01_Sweep37_Label4_05.jpg,0.066,-0.101,0.123,0.15,0.11,0.29,0.2,0.0,0.0,0.0,0.0,0.0,0.36,0.04,0.07,0.02,0.0,0.04,0.14,0.02,0.059,0.221,9,1,37,4,5
cropped_image_Sub09_Trial01_Sweep37_Label4_09.jpg,0.059,-0.095,0.125,0.2,0.13,0.33,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.07,0.09,0.06,0.03,0.07,0.11,0.0,0.053,0.216,9,1,37,4,9
cropped_image_Sub09_Trial01_Sweep37_Label4_13.jpg,0.054,-0.097,0.129,0.17,0.18,0.36,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.09,0.08,0.09,0.01,0.03,0.03,0.0,0.053,0.212,9,1,37,4,13
cropped_image_Sub09_Trial01_Sweep37_Label4_18.jpg,0.062,-0.105,0.134,0.14,0.12,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.16,0.11,0.06,0.0,0.04,0.27,0.0,0.061,0.22,9,1,37,4,18
cropped_image_Sub09_Trial01_Sweep37_Label4_22.jpg,0.064,-0.106,0.132,0.11,0.07,0.25,0.0,0.0,0.0,0.0,0.01,0.0,0.4,0.11,0.04,0.05,0.05,0.01,0.24,0.0,0.062,0.22,9,1,37,4,22
cropped_image_Sub09_Trial01_Sweep37_Label4_26.jpg,0.075,-0.107,0.136,0.38,0.24,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.21,0.11,0.02,0.09,0.01,0.15,0.22,0.0,0.062,0.228,9,1,37,4,26
cropped_image_Sub09_Trial01_Sweep38_Label0_01.jpg,0.062,-0.125,0.155,0.32,0.03,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.29,0.07,0.09,0.23,0.0,0.2,0.3,0.16,0.072,0.218,9,1,38,0,1
cropped_image_Sub09_Trial01_Sweep38_Label0_05.jpg,0.069,-0.131,0.179,0.7,0.19,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.8,0.03,0.25,0.43,0.0,0.28,0.27,1.48,0.066,0.256,9,1,38,0,5
cropped_image_Sub09_Trial01_Sweep38_Label0_09.jpg,0.1,-0.135,0.195,0.62,0.02,0.0,0.01,0.0,0.0,0.0,0.08,0.0,0.74,0.53,0.54,0.59,0.01,0.09,0.06,0.89,0.064,0.27,9,1,38,0,9
cropped_image_Sub09_Trial01_Sweep38_Label0_13.jpg,0.108,-0.122,0.205,0.83,0.2,0.0,0.1,0.0,0.0,0.0,0.02,0.04,1.08,0.07,0.14,0.55,0.15,0.08,0.12,1.24,0.045,0.265,9,1,38,0,13
cropped_image_Sub09_Trial01_Sweep38_Label0_17.jpg,0.111,-0.128,0.172,0.28,0.22,0.0,0.02,0.0,0.0,0.0,0.0,0.03,1.11,0.04,0.33,0.23,0.77,0.0,0.05,0.0,0.066,0.259,9,1,38,0,17
cropped_image_Sub09_Trial01_Sweep38_Label0_21.jpg,0.072,-0.097,0.151,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.39,0.63,0.63,0.0,0.03,0.0,0.045,0.223,9,1,38,0,21
cropped_image_Sub09_Trial01_Sweep38_Label0_25.jpg,0.064,-0.095,0.148,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.3,0.12,0.46,0.21,0.64,0.0,0.0,0.0,0.05,0.219,9,1,38,0,25
cropped_image_Sub09_Trial01_Sweep38_Label2_01.jpg,0.091,-0.114,0.155,0.08,0.09,0.05,0.1,0.0,0.0,0.0,0.01,0.0,0.87,0.09,0.23,0.15,0.29,0.22,0.07,0.0,0.061,0.234,9,1,38,2,1
cropped_image_Sub09_Trial01_Sweep38_Label2_05.jpg,0.074,-0.11,0.157,0.02,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.09,0.09,0.02,0.13,0.24,0.27,0.0,0.056,0.22,9,1,38,2,5
cropped_image_Sub09_Trial01_Sweep38_Label2_09.jpg,0.08,-0.1,0.151,0.05,0.11,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.39,0.07,0.05,0.0,0.05,0.31,0.68,0.0,0.05,0.228,9,1,38,2,9
cropped_image_Sub09_Trial01_Sweep38_Label2_13.jpg,0.073,-0.095,0.155,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.11,0.0,0.08,0.06,0.23,0.43,0.0,0.044,0.222,9,1,38,2,13
cropped_image_Sub09_Trial01_Sweep38_Label2_17.jpg,0.078,-0.099,0.154,0.1,0.07,0.21,0.07,0.0,0.0,0.0,0.0,0.0,0.42,0.07,0.12,0.09,0.09,0.22,0.34,0.0,0.048,0.229,9,1,38,2,17
cropped_image_Sub09_Trial01_Sweep38_Label2_21.jpg,0.074,-0.099,0.155,0.02,0.0,0.09,0.03,0.0,0.0,0.0,0.0,0.0,0.4,0.01,0.08,0.01,0.06,0.19,0.28,0.0,0.048,0.223,9,1,38,2,21
cropped_image_Sub09_Trial01_Sweep38_Label2_25.jpg,0.069,-0.095,0.151,0.02,0.03,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.06,0.18,0.0,0.05,0.0,0.42,0.0,0.047,0.22,9,1,38,2,25
cropped_image_Sub09_Trial01_Sweep39_Label0_01.jpg,0.047,-0.082,0.139,0.15,0.09,0.3,0.09,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.0,0.03,0.01,0.0,0.27,0.0,0.04,0.208,9,1,39,0,1
cropped_image_Sub09_Trial01_Sweep39_Label0_05.jpg,0.058,-0.087,0.138,0.01,0.03,0.12,0.08,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.24,0.11,0.18,0.08,0.15,0.0,0.045,0.218,9,1,39,0,5
cropped_image_Sub09_Trial01_Sweep39_Label0_08.jpg,0.059,-0.082,0.139,0.05,0.03,0.17,0.06,0.0,0.0,0.0,0.0,0.0,0.49,0.01,0.37,0.19,0.15,0.0,0.17,0.0,0.041,0.218,9,1,39,0,8
cropped_image_Sub09_Trial01_Sweep39_Label0_12.jpg,0.064,-0.08,0.132,0.14,0.07,0.22,0.06,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.08,0.11,0.0,0.07,0.21,0.0,0.043,0.221,9,1,39,0,12
cropped_image_Sub09_Trial01_Sweep39_Label0_16.jpg,0.056,-0.077,0.134,0.06,0.12,0.34,0.1,0.0,0.0,0.0,0.0,0.0,0.45,0.1,0.12,0.01,0.0,0.02,0.35,0.0,0.038,0.216,9,1,39,0,16
cropped_image_Sub09_Trial01_Sweep39_Label0_20.jpg,0.063,-0.078,0.134,0.11,0.1,0.25,0.09,0.0,0.0,0.0,0.0,0.0,0.44,0.01,0.16,0.0,0.0,0.0,0.23,0.01,0.038,0.221,9,1,39,0,20
cropped_image_Sub09_Trial01_Sweep39_Label0_23.jpg,0.064,-0.07,0.133,0.19,0.0,0.21,0.01,0.0,0.0,0.0,0.0,0.0,0.28,0.03,0.27,0.1,0.0,0.05,0.1,0.0,0.031,0.223,9,1,39,0,23
